Departure Date,Arrival Date,Departure Time,Arrival Time,Duration,Type of Flight,Price,Airline,Departure AirportArrival Airport,Departure Airport,Arrival Airport
2020-08-09,2020-08-09,21:55:00,23:35:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-09,2020-08-09,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-09,2020-08-09,08:05:00,09:30:00,2H25M,direct,459.20,EASTAR JET,,ICN,TPE
2020-08-10,2020-08-11,22:55:00,00:30:00,2H35M,direct,379.60,SCOOT,,ICN,TPE
2020-08-10,2020-08-10,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-10,2020-08-10,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-10,2020-08-10,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-10,2020-08-10,08:05:00,09:30:00,2H25M,direct,459.20,EASTAR JET,,ICN,TPE
2020-08-01,2020-08-01,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,15:15:00,17:35:00,2H20M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-01,2020-08-01,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-02,2020-08-02,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,15:00:00,16:55:00,1H55M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-02,2020-08-02,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-03,2020-08-03,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,15:00:00,17:35:00,2H35M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-03,2020-08-03,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-04,2020-08-04,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-04,2020-08-04,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-05,2020-08-05,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-05,2020-08-05,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-06,2020-08-06,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-06,2020-08-06,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-07,2020-08-07,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-07,2020-08-07,07:05:00,09:50:00,2H45M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-08,2020-08-08,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,15:15:00,17:35:00,2H20M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-08,2020-08-08,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-09,2020-08-09,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,15:00:00,16:55:00,1H55M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-09,2020-08-09,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-10,2020-08-10,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,07:05:00,09:50:00,2H45M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,21:10:00,23:30:00,2H20M,direct,473.20,ASIANA AIRLINES,,ICN,HND
